-58.38669444	-58.38669444
-58.38975	-62.39694722
-58.39281667	-62.39804722
-58.39589722	-62.39912778
-58.39905278	-62.40016944
-58.40213333	-62.40126111
-58.40528333	-62.40230556
-58.40841111	-62.40335556
-58.41156111	-62.4044
-58.41469167	-62.40545556
-58.41784167	-62.4065
-58.42098056	-62.40754722
-58.42410833	-62.40860278
-58.42726667	-62.40964444
-58.43040556	-62.41069167
-58.43353333	-62.41175
-58.43665833	-62.41280278
-58.43978611	-62.41386944
-58.44292222	-62.41491944
-58.44604722	-62.415975
-58.44918056	-62.41703333
-58.45235	-62.41806389
-58.45548333	-62.41911111
-58.458625	-62.42016111
-58.46175833	-62.42121667
-58.46490278	-62.42226111
-58.46802778	-62.42332222
-58.471175	-62.42436944
-58.47434444	-62.4254
-58.477425	-62.42649167
-58.48054722	-62.42755278
-58.48367222	-62.42861111
-58.48679167	-62.42968333
-58.489925	-62.43073056
-58.49309444	-62.43176667
-58.49624167	-62.43282222
-58.49936389	-62.43388333
-58.50251111	-62.43493333
-58.50566111	-62.43597778
-58.50880556	-62.43702222
-58.51194167	-62.43806944
-58.51510833	-62.43911667
-58.51821667	-62.44018889
-58.52131667	-62.44125556
-58.52449444	-62.44228056
-58.52765	-62.44331389
-58.53083333	-62.44435
-58.53394722	-62.44541944
-58.537075	-62.446475
-58.54018889	-62.44754444
-58.54333333	-62.44860833
-58.54645556	-62.44967222
-58.54957778	-62.450725
-58.55273333	-62.45173889
-58.55591944	-62.45276667
-58.55910556	-62.45381111
-58.56218333	-62.45489722
-58.56533056	-62.45594444
-58.56848056	-62.45699167
-58.57161944	-62.45804444
-58.57476944	-62.45910556
-58.57790278	-62.46017222
-58.58099444	-62.46123333
-58.58423333	-62.46221944
-58.58734722	-62.46328056
-58.59050833	-62.46432222
-58.59363611	-62.46538056
-58.59676944	-62.46643889
-58.59994444	-62.467475
-58.60310556	-62.46851389
-58.60624444	-62.46956944
-58.60937222	-62.47063056
-58.61251667	-62.47168333
-58.61566944	-62.47273056
-58.61880556	-62.47378056
-58.62193889	-62.47483889
-58.62511944	-62.47586389
-58.62827222	-62.47690833
-58.63138333	-62.47798056
-58.63458056	-62.47899722
-58.63779722	-62.48000833
-58.64096944	-62.48104444
tes
