-58.533075	-62.55027778
-58.529925	-62.54923056
-58.52680833	-62.54816111
-58.52366667	-62.54710278
-58.52053611	-62.54604167
-58.51738611	-62.54499167
-58.51421389	-62.54393889
-58.51106944	-62.54288611
-58.50791389	-62.54183889
-58.50476667	-62.54078333
-58.50161389	-62.53973333
-58.49842778	-62.53870833
-58.49528056	-62.53764444
-58.49213611	-62.53659167
-58.48899444	-62.53553889
-58.48586389	-62.53448611
-58.482725	-62.533425
-58.479575	-62.53237222
-58.47640833	-62.53133056
-58.47326389	-62.53026667
-58.47011944	-62.52920556
-58.46699444	-62.52813889
-58.46385278	-62.52708889
-58.46071944	-62.52602778
-58.45752222	-62.52501389
-58.45433889	-62.523975
-58.45122778	-62.5229
-58.44807222	-62.52185278
-58.44491944	-62.52080833
-58.44176389	-62.51976667
-58.43861667	-62.51871111
-58.43547222	-62.51765833
-58.43232222	-62.51660833
-58.42918889	-62.51555
-58.42603889	-62.51449722
-58.42289444	-62.51344722
-58.41975556	-62.51239167
-58.41661111	-62.51133611
-58.41345278	-62.51029167
-58.41030833	-62.50924167
-58.40719167	-62.50816389
-58.40406667	-62.50710278
-58.40086389	-62.50608889
-58.39771389	-62.50503889
-58.39456111	-62.50398611
-58.39142222	-62.50292778
-58.38828889	-62.50186389
-58.38514167	-62.50081389
-58.38201944	-62.49974722
-58.37883611	-62.498725
-58.37569167	-62.49767222
-58.37258333	-62.49659167
-58.36944444	-62.49553611
-58.36627778	-62.49449444
-58.363125	-62.49344722
-58.35997222	-62.49240278
-58.35683333	-62.49134444
-58.35372222	-62.49027222
-58.35058611	-62.48923056
-58.34740833	-62.48819444
-58.34426667	-62.48713333
-58.34115556	-62.48605833
-58.33805833	-62.48498056
-58.33493611	-62.48391667
-58.33176389	-62.48288056
-58.32859444	-62.48185
-58.32544444	-62.48079722
-58.32232222	-62.47973611
-58.31913611	-62.4787
-58.31599722	-62.47764444
-58.31286111	-62.47658889
-58.30979722	-62.47548611
-58.30667778	-62.47441667
-58.30350556	-62.47338889
-58.30034444	-62.47234722
-58.29721111	-62.47128889
-58.29411389	-62.47021111
-58.29098889	-62.46915
-58.28783611	-62.46810278
-58.28466667	-62.46706389
-58.28152778	-62.46601389
-58.27838056	-62.46496667
-58.27525	-62.46390833
-58.27212778	-62.46284722
-58.26900278	-62.46178611
-58.26589722	-62.46071111
-58.262775	-62.45964722
-58.25964722	-62.45859167
-58.25647778	-62.45755278
-58.25333889	-62.45649722
-58.25019444	-62.45544722
-58.24704722	-62.45439444
-58.24390556	-62.45334444
-58.24079722	-62.45227778
-58.23768889	-62.45120833
-58.23455	-62.45015278
-58.23141111	-62.44909722
-58.22828056	-62.44803889
-58.225125	-62.44699444
-58.22199167	-62.44593611
-58.21888889	-62.44485833
-58.21578889	-62.44378333
-58.2126	-62.44276667
-58.20948611	-62.44170556
-58.20637778	-62.44063611
-58.203175	-62.43961389
