
Interpolated points
-59.96835	-62.87748	-706.6	6.09	0.09366
-59.96676	-62.87705	-701.3	6.18	0.09366
-59.96517	-62.87663	-698.6	6.27	0.09366
-59.96357	-62.87620	-698.0	6.37	0.09366
-59.96198	-62.87577	-698.9	6.46	0.09366
-59.96039	-62.87534	-700.8	6.56	0.09366
-59.95880	-62.87491	-703.0	6.65	0.09366
-59.95721	-62.87448	-706.2	6.74	0.09366
-59.95562	-62.87406	-710.6	6.84	0.09366
-59.95403	-62.87363	-715.8	6.93	0.09366
-59.95244	-62.87320	-721.1	7.02	0.09366
-59.95085	-62.87277	-726.1	7.12	0.09366
-59.94926	-62.87234	-730.6	7.21	0.09366
-59.94767	-62.87191	-735.4	7.31	0.09366
-59.94608	-62.87148	-739.9	7.40	0.09366
-59.94449	-62.87106	-743.4	7.49	0.09366
-59.94290	-62.87063	-745.0	7.59	0.09366
-59.94131	-62.87020	-743.8	7.68	0.09366
-59.93972	-62.86977	-743.8	7.77	0.09366
-59.93813	-62.86934	-622.0	7.87	0.09366
-59.93654	-62.86891	-552.7	7.96	0.09366
-59.93495	-62.86848	-550.2	8.05	0.09366
-59.93336	-62.86805	-538.2	8.15	0.09366
-59.93177	-62.86763	-525.9	8.24	0.09366
-59.93018	-62.86720	-518.4	8.34	0.09366
-59.92859	-62.86677	-516.5	8.43	0.09366
-59.92700	-62.86634	-514.7	8.52	0.09366
-59.92541	-62.86591	-509.8	8.62	0.09366
-59.92382	-62.86548	-505.6	8.71	0.09366
-59.92223	-62.86505	-492.9	8.80	0.09366
-59.92064	-62.86462	-470.3	8.90	0.09366
-59.91906	-62.86420	-544.9	8.99	0.09366
-59.91747	-62.86377	-532.6	9.08	0.09366
-59.91588	-62.86334	-522.8	9.18	0.09366
-59.91429	-62.86291	-514.3	9.27	0.09366
-59.91270	-62.86248	-507.5	9.37	0.09366
-59.91111	-62.86205	-502.4	9.46	0.09366
-59.90952	-62.86162	-498.8	9.55	0.09366
-59.90793	-62.86119	-496.3	9.65	0.09366
-59.90634	-62.86076	-494.6	9.74	0.09366
-59.90475	-62.86033	-493.6	9.83	0.09366
-59.90316	-62.85991	-493.4	9.93	0.09366
-59.90158	-62.85948	-494.1	10.02	0.09366
-59.89999	-62.85905	-495.5	10.11	0.09366
-59.89840	-62.85862	-497.6	10.21	0.09366
-59.89681	-62.85819	-500.6	10.30	0.09366
-59.89522	-62.85776	-504.3	10.40	0.09366
-59.89363	-62.85733	-509.0	10.49	0.09366
-59.89204	-62.85690	-514.4	10.58	0.09366
-59.89045	-62.85647	-520.6	10.68	0.09366
-59.88887	-62.85604	-527.6	10.77	0.09366
-59.88728	-62.85561	-536.0	10.86	0.09366
-59.88569	-62.85518	-546.2	10.96	0.09366
-59.88410	-62.85476	-557.4	11.05	0.09366
-59.88251	-62.85433	-568.9	11.15	0.09366
-59.88092	-62.85390	-579.7	11.24	0.09366
-59.87934	-62.85347	-589.1	11.33	0.09366
-59.87848	-62.85322	-593.8	11.38	0.05111
-59.87763	-62.85298	-598.5	11.43	0.05111
-59.87678	-62.85273	-603.0	11.49	0.05111
-59.87593	-62.85249	-607.4	11.54	0.05111
-59.87507	-62.85224	-611.5	11.59	0.05111
-59.87422	-62.85200	-615.5	11.64	0.05111
-59.87337	-62.85175	-619.1	11.69	0.05111
-59.87252	-62.85151	-622.4	11.74	0.05111
-59.87166	-62.85126	-625.3	11.79	0.05111
-59.87081	-62.85102	-627.9	11.84	0.05111
-59.86996	-62.85077	-630.1	11.89	0.05111
-59.86911	-62.85053	-632.0	11.95	0.05111
-59.86825	-62.85028	-633.7	12.00	0.05111
-59.86740	-62.85004	-635.0	12.05	0.05111
-59.86655	-62.84979	-636.2	12.10	0.05111
-59.86570	-62.84955	-637.2	12.15	0.05111
-59.86484	-62.84930	-638.1	12.20	0.05111
-59.86399	-62.84906	-638.8	12.25	0.05111
-59.86314	-62.84881	-639.5	12.30	0.05111
-59.86229	-62.84857	-640.1	12.35	0.05111
-59.86143	-62.84832	-640.6	12.41	0.05111
-59.86058	-62.84808	-640.9	12.46	0.05111
-59.85973	-62.84783	-641.1	12.51	0.05111
-59.85888	-62.84759	-641.0	12.56	0.05111
-59.85803	-62.84734	-640.8	12.61	0.05111
-59.85717	-62.84710	-640.4	12.66	0.05111
-59.85632	-62.84685	-639.9	12.71	0.05111
-59.85547	-62.84661	-639.3	12.76	0.05111
-59.85462	-62.84636	-638.6	12.81	0.05111
-59.85376	-62.84612	-637.8	12.87	0.05111
-59.85291	-62.84587	-636.9	12.92	0.05111
-59.85206	-62.84563	-635.7	12.97	0.05111
-59.85121	-62.84538	-634.3	13.02	0.05111
-59.85036	-62.84514	-632.9	13.07	0.05111
-59.84950	-62.84489	-631.4	13.12	0.05111
-59.84865	-62.84465	-630.0	13.17	0.05111
-59.84780	-62.84440	-628.8	13.22	0.05111
-59.84695	-62.84416	-627.8	13.27	0.05111
-59.84610	-62.84391	-627.1	13.33	0.05111
-59.84524	-62.84367	-626.7	13.38	0.05111
-59.84439	-62.84342	-626.7	13.43	0.05111
-59.84354	-62.84318	-627.0	13.48	0.05111
-59.84269	-62.84293	-627.5	13.53	0.05111
-59.84184	-62.84269	-628.1	13.58	0.05111
-59.84098	-62.84244	-628.9	13.63	0.05111
-59.84013	-62.84220	-629.7	13.68	0.05111
-59.83928	-62.84195	-630.6	13.73	0.05111
-59.83843	-62.84171	-631.6	13.79	0.05111
-59.83758	-62.84146	-632.5	13.84	0.05111
-59.83672	-62.84122	-633.6	13.89	0.05111
-59.83587	-62.84097	-634.6	13.94	0.05111
-59.83502	-62.84073	-635.6	13.99	0.05111
-59.83417	-62.84048	-636.6	14.04	0.05111
-59.83332	-62.84024	-637.6	14.09	0.05111
-59.83247	-62.83999	-638.4	14.14	0.05111
-59.83161	-62.83975	-639.2	14.19	0.05111
-59.83076	-62.83950	-639.9	14.25	0.05111
-59.82991	-62.83926	-640.6	14.30	0.05111
-59.82906	-62.83901	-641.3	14.35	0.05111
-59.82821	-62.83876	-642.0	14.40	0.05111
-59.82735	-62.83852	-642.7	14.45	0.05111
-59.82650	-62.83827	-643.5	14.50	0.05111
-59.82565	-62.83803	-644.4	14.55	0.05111
-59.82480	-62.83778	-645.1	14.60	0.05111
-59.82395	-62.83754	-646.6	14.65	0.05111
-59.82310	-62.83729	-642.1	14.71	0.05111
-59.82224	-62.83705	-643.8	14.76	0.05111
-59.82139	-62.83680	-651.7	14.81	0.05111
-59.82054	-62.83656	-649.1	14.86	0.05111
-59.81969	-62.83631	-647.2	14.91	0.05111
-59.81884	-62.83607	-652.8	14.96	0.05111
-59.81799	-62.83582	-650.9	15.01	0.05111
-59.81713	-62.83558	-656.2	15.06	0.05111
-59.81628	-62.83533	-656.1	15.11	0.05111
-59.81543	-62.83509	-659.4	15.17	0.05111
-59.81458	-62.83484	-661.1	15.22	0.05111
-59.81373	-62.83460	-662.4	15.27	0.05111
-59.81288	-62.83435	-663.6	15.32	0.05111
-59.81203	-62.83411	-664.5	15.37	0.05111
-59.81117	-62.83386	-664.9	15.42	0.05111
-59.81032	-62.83361	-664.9	15.47	0.05111
-59.80947	-62.83337	-664.4	15.52	0.05111
-59.80862	-62.83312	-663.5	15.57	0.05111
-59.80777	-62.83288	-661.7	15.63	0.05111
-59.80692	-62.83263	-660.6	15.68	0.05111
-59.80607	-62.83239	-658.5	15.73	0.05111
-59.80521	-62.83214	-656.3	15.78	0.05111
-59.80436	-62.83190	-653.9	15.83	0.05111
-59.80351	-62.83165	-651.3	15.88	0.05111
-59.80266	-62.83141	-648.9	15.93	0.05111
-59.80181	-62.83116	-646.5	15.98	0.05111
-59.80096	-62.83092	-644.2	16.03	0.05111
-59.80011	-62.83067	-641.6	16.09	0.05111
-59.79926	-62.83043	-638.8	16.14	0.05111
-59.79840	-62.83018	-636.8	16.19	0.05111
-59.79755	-62.82993	-633.5	16.24	0.05111
-59.79670	-62.82969	-630.5	16.29	0.05111
-59.79585	-62.82944	-626.7	16.34	0.05111
-59.79500	-62.82920	-626.3	16.39	0.05111
-59.79420	-62.82909	-623.1	16.43	0.04225
-59.79341	-62.82898	-639.3	16.48	0.04225
-59.79261	-62.82887	-586.2	16.52	0.04225
-59.79181	-62.82876	-561.4	16.56	0.04225
-59.79102	-62.82865	-606.8	16.60	0.04225
-59.79022	-62.82854	-516.7	16.65	0.04225
-59.78942	-62.82843	-468.1	16.69	0.04225
-59.78863	-62.82832	-444.8	16.73	0.04225
-59.78783	-62.82821	-453.1	16.77	0.04225
-59.78703	-62.82810	-469.5	16.82	0.04225
-59.78624	-62.82799	-487.0	16.86	0.04225
-59.78544	-62.82788	-497.8	16.90	0.04225
-59.78464	-62.82777	-501.5	16.94	0.04225
-59.78385	-62.82766	-505.1	16.98	0.04225
-59.78305	-62.82755	-510.3	17.03	0.04225
-59.78225	-62.82744	-516.4	17.07	0.04225
-59.78146	-62.82733	-522.9	17.11	0.04225
-59.78066	-62.82722	-528.7	17.15	0.04225
-59.77986	-62.82711	-534.2	17.20	0.04225
-59.77907	-62.82700	-538.8	17.24	0.04225
-59.77827	-62.82689	-540.9	17.28	0.04225
-59.77747	-62.82678	-541.3	17.32	0.04225
-59.77668	-62.82667	-540.7	17.36	0.04225
-59.77588	-62.82656	-540.2	17.41	0.04225
-59.77509	-62.82645	-539.6	17.45	0.04225
-59.77429	-62.82634	-538.0	17.49	0.04225
-59.77349	-62.82623	-534.2	17.53	0.04225
-59.77270	-62.82612	-530.3	17.58	0.04225
-59.77190	-62.82601	-529.1	17.62	0.04225
-59.77110	-62.82590	-531.9	17.66	0.04225
-59.77031	-62.82579	-539.4	17.70	0.04225
-59.76951	-62.82568	-550.3	17.74	0.04225
-59.76871	-62.82557	-562.0	17.79	0.04225
-59.76792	-62.82546	-572.3	17.83	0.04225
-59.76712	-62.82535	-580.4	17.87	0.04225
-59.76632	-62.82524	-584.8	17.91	0.04225
-59.76553	-62.82513	-586.8	17.96	0.04225
-59.76473	-62.82503	-589.5	18.00	0.04225
-59.76394	-62.82492	-597.7	18.04	0.04225
-59.76314	-62.82481	-610.4	18.08	0.04225
-59.76234	-62.82470	-626.0	18.12	0.04225
-59.76155	-62.82459	-641.1	18.17	0.04225
-59.76075	-62.82448	-650.2	18.21	0.04225
-59.75995	-62.82437	-652.9	18.25	0.04225
-59.75916	-62.82426	-650.7	18.29	0.04225
-59.75836	-62.82415	-649.2	18.34	0.04225
-59.75756	-62.82404	-649.4	18.38	0.04225
-59.75677	-62.82393	-652.3	18.42	0.04225
-59.75597	-62.82382	-657.5	18.46	0.04225
-59.75518	-62.82371	-663.5	18.51	0.04225
-59.75438	-62.82360	-670.2	18.55	0.04225
-59.75358	-62.82349	-678.3	18.59	0.04225
-59.75279	-62.82338	-689.7	18.63	0.04225
-59.75199	-62.82327	-702.9	18.67	0.04225
-59.75119	-62.82316	-716.4	18.72	0.04225
-59.75040	-62.82305	-727.6	18.76	0.04225
-59.74960	-62.82294	-736.4	18.80	0.04225
-59.74880	-62.82283	-743.3	18.84	0.04225
-59.74801	-62.82272	-748.8	18.89	0.04225
-59.74721	-62.82261	-753.4	18.93	0.04225
-59.74642	-62.82250	-755.0	18.97	0.04225
-59.74562	-62.82239	-752.9	19.01	0.04225
-59.74482	-62.82228	-748.1	19.05	0.04225
-59.74403	-62.82217	-741.4	19.10	0.04225
-59.74323	-62.82206	-735.0	19.14	0.04225
-59.74243	-62.82195	-730.9	19.18	0.04225
-59.74164	-62.82184	-729.9	19.22	0.04225
-59.74084	-62.82173	-729.5	19.27	0.04225
-59.74005	-62.82162	-731.2	19.31	0.04225
-59.73925	-62.82151	-735.1	19.35	0.04225
-59.73845	-62.82140	-740.2	19.39	0.04225
-59.73766	-62.82129	-746.9	19.43	0.04225
-59.73686	-62.82118	-753.4	19.48	0.04225
-59.73607	-62.82107	-759.3	19.52	0.04225
-59.73527	-62.82096	-766.6	19.56	0.04225
-59.73447	-62.82085	-778.7	19.60	0.04225
-59.73368	-62.82074	-795.4	19.65	0.04225
-59.73288	-62.82063	-812.9	19.69	0.04225
-59.73208	-62.82052	-828.7	19.73	0.04225
-59.73129	-62.82040	-837.9	19.77	0.04225
-59.73049	-62.82029	-838.5	19.81	0.04225
-59.72970	-62.82018	-835.5	19.86	0.04225
-59.72890	-62.82007	-833.0	19.90	0.04225
-59.72810	-62.81996	-832.3	19.94	0.04225
-59.72731	-62.81985	-833.7	19.98	0.04225
-59.72651	-62.81974	-836.0	20.03	0.04225
-59.72572	-62.81963	-839.6	20.07	0.04225
-59.72492	-62.81952	-845.4	20.11	0.04225
-59.72412	-62.81941	-853.9	20.15	0.04225
-59.72333	-62.81930	-869.1	20.20	0.04225
-59.72253	-62.81919	-889.8	20.24	0.04225
-59.72173	-62.81908	-912.4	20.28	0.04225
-59.72094	-62.81897	-927.8	20.32	0.04225
-59.72014	-62.81886	-942.5	20.36	0.04225
-59.71935	-62.81875	-955.6	20.41	0.04225
-59.71855	-62.81864	-963.5	20.45	0.04225
-59.71775	-62.81853	-970.3	20.49	0.04225
-59.71696	-62.81842	-977.1	20.53	0.04225
-59.71616	-62.81831	-983.7	20.58	0.04225
-59.71533	-62.81812	-987.5	20.62	0.04756
-59.71449	-62.81792	-986.8	20.67	0.04756
-59.71366	-62.81773	-980.7	20.72	0.04756
-59.71283	-62.81753	-970.9	20.77	0.04756
-59.71199	-62.81734	-959.2	20.81	0.04756
-59.71116	-62.81715	-951.4	20.86	0.04756
-59.71033	-62.81695	-950.9	20.91	0.04756
-59.70949	-62.81676	-959.1	20.96	0.04756
-59.70866	-62.81656	-970.3	21.00	0.04756
-59.70782	-62.81637	-977.8	21.05	0.04756
-59.70699	-62.81617	-981.1	21.10	0.04756
-59.70616	-62.81598	-983.7	21.15	0.04756
-59.70532	-62.81578	-986.7	21.19	0.04756
-59.70449	-62.81559	-990.0	21.24	0.04756
-59.70365	-62.81540	-992.0	21.29	0.04756
-59.70282	-62.81520	-993.2	21.34	0.04756
-59.70199	-62.81501	-992.4	21.38	0.04756
-59.70115	-62.81481	-992.0	21.43	0.04756
-59.70032	-62.81462	-990.2	21.48	0.04756
-59.69949	-62.81442	-986.5	21.53	0.04756
-59.69865	-62.81423	-981.4	21.57	0.04756
-59.69782	-62.81403	-979.8	21.62	0.04756
-59.69699	-62.81384	-981.8	21.67	0.04756
-59.69615	-62.81365	-980.9	21.72	0.04756
-59.69532	-62.81345	-976.3	21.76	0.04756
-59.69448	-62.81326	-966.0	21.81	0.04756
-59.69365	-62.81306	-953.2	21.86	0.04756
-59.69282	-62.81287	-941.4	21.91	0.04756
-59.69198	-62.81267	-933.7	21.95	0.04756
-59.69115	-62.81248	-931.2	22.00	0.04756
-59.69032	-62.81228	-929.7	22.05	0.04756
-59.68948	-62.81209	-922.7	22.10	0.04756
-59.68865	-62.81189	-908.3	22.14	0.04756
-59.68782	-62.81170	-891.6	22.19	0.04756
-59.68698	-62.81151	-872.1	22.24	0.04756
-59.68615	-62.81131	-852.0	22.29	0.04756
-59.68532	-62.81112	-832.5	22.33	0.04756
-59.68448	-62.81092	-814.5	22.38	0.04756
-59.68365	-62.81073	-797.2	22.43	0.04756
-59.68281	-62.81053	-785.0	22.48	0.04756
-59.68198	-62.81034	-780.2	22.53	0.04756
-59.68115	-62.81014	-775.6	22.57	0.04756
-59.68031	-62.80995	-766.7	22.62	0.04756
-59.67948	-62.80975	-754.1	22.67	0.04756
-59.67865	-62.80956	-739.5	22.72	0.04756
-59.67781	-62.80936	-726.6	22.76	0.04756
-59.67698	-62.80917	-717.2	22.81	0.04756
-59.67615	-62.80898	-706.9	22.86	0.04756
-59.67531	-62.80878	-697.4	22.91	0.04756
-59.67448	-62.80859	-694.0	22.95	0.04756
-59.67365	-62.80839	-691.2	23.00	0.04756
-59.67281	-62.80820	-690.0	23.05	0.04756
-59.67198	-62.80800	-687.3	23.10	0.04756
-59.67115	-62.80781	-681.3	23.14	0.04756
-59.67031	-62.80761	-670.1	23.19	0.04756
-59.66948	-62.80742	-658.9	23.24	0.04756
-59.66865	-62.80722	-669.6	23.29	0.04756
-59.66781	-62.80703	-662.3	23.33	0.04756
-59.66698	-62.80683	-651.6	23.38	0.04756
-59.66615	-62.80664	-679.1	23.43	0.04756
-59.66531	-62.80644	-690.4	23.48	0.04756
-59.66448	-62.80625	-707.7	23.52	0.04756
-59.66365	-62.80606	-702.8	23.57	0.04756
-59.66281	-62.80586	-728.0	23.62	0.04756
-59.66198	-62.80567	-726.0	23.67	0.04756
-59.66115	-62.80547	-708.9	23.71	0.04756
-59.66031	-62.80528	-720.0	23.76	0.04756
-59.65948	-62.80508	-727.4	23.81	0.04756
-59.65865	-62.80489	-718.6	23.86	0.04756
-59.65782	-62.80469	-718.0	23.90	0.04756
-59.65698	-62.80450	-722.6	23.95	0.04756
-59.65615	-62.80430	-743.3	24.00	0.04756
-59.65532	-62.80411	-786.7	24.05	0.04756
-59.65448	-62.80391	-808.3	24.09	0.04756
-59.65365	-62.80372	-821.7	24.14	0.04756
-59.65282	-62.80352	-824.0	24.19	0.04756
-59.65198	-62.80333	-822.4	24.24	0.04756
-59.65115	-62.80313	-828.3	24.28	0.04756
-59.65032	-62.80294	-871.5	24.33	0.04756
-59.64948	-62.80274	-877.3	24.38	0.04756
-59.64865	-62.80255	-879.5	24.43	0.04756
-59.64782	-62.80236	-885.7	24.47	0.04756
-59.64699	-62.80216	-897.7	24.52	0.04756
-59.64615	-62.80197	-906.0	24.57	0.04756
-59.64532	-62.80177	-916.6	24.62	0.04756
-59.64449	-62.80158	-930.5	24.67	0.04756
-59.64365	-62.80138	-942.3	24.71	0.04756
-59.64282	-62.80119	-963.5	24.76	0.04756
-59.64199	-62.80099	-992.5	24.81	0.04756
-59.64115	-62.80080	-1020.4	24.86	0.04756
-59.64032	-62.80060	-1042.2	24.90	0.04756
-59.63949	-62.80041	-1055.7	24.95	0.04756
-59.63866	-62.80021	-1059.4	25.00	0.04756
-59.63782	-62.80002	-1064.3	25.05	0.04756
-59.63699	-62.79982	-1063.2	25.09	0.04756
-59.63616	-62.79963	-1071.2	25.14	0.04756
-59.63532	-62.79943	-1079.8	25.19	0.04756
-59.63449	-62.79924	-1088.9	25.24	0.04756
-59.63366	-62.79904	-1103.3	25.28	0.04756
-59.63187	-62.79884	-1150.3	25.38	0.09344
-59.63009	-62.79864	-1191.4	25.47	0.09344
-59.62830	-62.79845	-1196.0	25.56	0.09344
-59.62651	-62.79825	-1186.0	25.66	0.09344
-59.62473	-62.79805	-1170.2	25.75	0.09344
-59.62294	-62.79785	-1162.2	25.84	0.09344
-59.62116	-62.79765	-1159.8	25.94	0.09344
-59.61937	-62.79745	-1138.3	26.03	0.09344
-59.61758	-62.79725	-1129.4	26.12	0.09344
-59.61580	-62.79705	-1121.4	26.22	0.09344
-59.61401	-62.79685	-1137.2	26.31	0.09344
-59.61223	-62.79665	-1158.2	26.40	0.09344
-59.61044	-62.79645	-1189.3	26.50	0.09344
-59.60866	-62.79625	-1213.6	26.59	0.09344
-59.60687	-62.79605	-1230.5	26.69	0.09344
-59.60508	-62.79586	-1243.0	26.78	0.09344
-59.60330	-62.79566	-1252.8	26.87	0.09344
-59.60151	-62.79546	-1266.7	26.97	0.09344
-59.59973	-62.79526	-1288.0	27.06	0.09344
-59.59794	-62.79506	-1310.3	27.15	0.09344
-59.59616	-62.79486	-1334.5	27.25	0.09344
-59.59437	-62.79466	-1360.4	27.34	0.09344
-59.59258	-62.79446	-1382.5	27.43	0.09344
-59.59080	-62.79426	-1395.3	27.53	0.09344
-59.58901	-62.79406	-1402.4	27.62	0.09344
-59.58723	-62.79386	-1404.2	27.71	0.09344
-59.58544	-62.79366	-1403.4	27.81	0.09344
-59.58366	-62.79346	-1404.1	27.90	0.09344
-59.58187	-62.79326	-1410.5	27.99	0.09344
-59.58009	-62.79306	-1415.3	28.09	0.09344
-59.57830	-62.79286	-1408.3	28.18	0.09344
-59.57652	-62.79266	-1393.8	28.27	0.09344
-59.57473	-62.79246	-1383.5	28.37	0.09344
-59.57295	-62.79226	-1372.9	28.46	0.09344
-59.57116	-62.79206	-1367.8	28.55	0.09344
-59.56937	-62.79186	-1372.9	28.65	0.09344
-59.56759	-62.79166	-1383.5	28.74	0.09344
-59.56580	-62.79146	-1392.8	28.83	0.09344
-59.56402	-62.79126	-1399.7	28.93	0.09344
-59.56223	-62.79106	-1412.1	29.02	0.09344
-59.56045	-62.79086	-1421.2	29.11	0.09344
-59.55866	-62.79066	-1425.0	29.21	0.09344
-59.55688	-62.79046	-1423.9	29.30	0.09344
-59.55509	-62.79026	-1424.7	29.39	0.09344
-59.55331	-62.79006	-1430.5	29.49	0.09344
-59.55152	-62.78986	-1431.9	29.58	0.09344
-59.54974	-62.78966	-1430.3	29.68	0.09344
-59.54795	-62.78946	-1431.4	29.77	0.09344
-59.54617	-62.78926	-1432.6	29.86	0.09344
-59.54438	-62.78906	-1434.7	29.96	0.09344
-59.54260	-62.78886	-1435.7	30.05	0.09344
-59.54081	-62.78866	-1439.7	30.14	0.09344
-59.53903	-62.78846	-1444.9	30.24	0.09344
-59.53724	-62.78826	-1448.9	30.33	0.09344
-59.53546	-62.78806	-1450.8	30.42	0.09344
-59.53367	-62.78786	-1454.4	30.52	0.09344
-59.53189	-62.78766	-1459.3	30.61	0.09344
-59.53011	-62.78746	-1464.2	30.70	0.09344
-59.52832	-62.78726	-1466.7	30.80	0.09344
-59.52654	-62.78706	-1470.0	30.89	0.09344
-59.52475	-62.78686	-1474.8	30.98	0.09344
-59.52297	-62.78666	-1476.9	31.08	0.09344
-59.52118	-62.78646	-1478.1	31.17	0.09344
-59.51940	-62.78626	-1477.9	31.26	0.09344
-59.51761	-62.78606	-1478.8	31.36	0.09344
-59.51583	-62.78586	-1477.8	31.45	0.09344
-59.51404	-62.78566	-1476.6	31.54	0.09344
-59.51226	-62.78546	-1473.3	31.64	0.09344
-59.51047	-62.78525	-1472.3	31.73	0.09344
-59.50869	-62.78505	-1472.4	31.82	0.09344
-59.50691	-62.78485	-1473.1	31.92	0.09344
-59.50512	-62.78465	-1473.5	32.01	0.09344
-59.50334	-62.78445	-1473.9	32.10	0.09344
-59.50155	-62.78425	-1472.0	32.20	0.09344
-59.49977	-62.78405	-1469.6	32.29	0.09344
-59.49798	-62.78385	-1467.8	32.39	0.09344
-59.49620	-62.78365	-1466.3	32.48	0.09344
-59.49442	-62.78345	-1465.9	32.57	0.09344
-59.49263	-62.78325	-1467.7	32.67	0.09344
-59.49085	-62.78305	-1469.8	32.76	0.09344
-59.48906	-62.78285	-1473.6	32.85	0.09344
-59.48728	-62.78264	-1477.0	32.95	0.09344
-59.48550	-62.78244	-1477.1	33.04	0.09344
-59.48371	-62.78224	-1477.4	33.13	0.09344
-59.48193	-62.78204	-1482.7	33.23	0.09344
-59.48014	-62.78184	-1488.6	33.32	0.09344
-59.47836	-62.78164	-1488.4	33.41	0.09344
-59.47658	-62.78144	-1482.2	33.51	0.09344
-59.47479	-62.78124	-1480.1	33.60	0.09344
-59.47301	-62.78104	-1483.2	33.69	0.09344
-59.47122	-62.78084	-1487.0	33.79	0.09344
-59.46944	-62.78063	-1490.3	33.88	0.09344
-59.46766	-62.78043	-1491.7	33.97	0.09344
-59.46587	-62.78023	-1489.2	34.07	0.09344
-59.46409	-62.78003	-1483.6	34.16	0.09344
-59.46230	-62.77983	-1477.8	34.25	0.09344
-59.46052	-62.77963	-1476.7	34.35	0.09344
-59.45874	-62.77943	-1477.1	34.44	0.09344
-59.45695	-62.77923	-1477.6	34.53	0.09344
-59.45517	-62.77903	-1477.6	34.63	0.09344
-59.45339	-62.77882	-1477.0	34.72	0.09344
-59.45160	-62.77862	-1477.6	34.81	0.09344
-59.44982	-62.77842	-1479.8	34.91	0.09344
-59.44803	-62.77822	-1480.9	35.00	0.09344
-59.44625	-62.77802	-1479.5	35.10	0.09344
-59.44447	-62.77782	-1475.3	35.19	0.09344
-59.44268	-62.77762	-1468.4	35.28	0.09344
-59.44090	-62.77741	-1460.6	35.38	0.09344
-59.43912	-62.77721	-1444.1	35.47	0.09344
-59.43733	-62.77701	-1429.3	35.56	0.09344
-59.43555	-62.77681	-1430.6	35.66	0.09344
-59.43377	-62.77661	-1440.6	35.75	0.09344
-59.43198	-62.77641	-1434.9	35.84	0.09344
-59.43041	-62.77596	-1412.3	35.94	0.09404
