-58.62368056	-62.49216667
-58.62053889	-62.49110833
-58.61745	-62.49001389
-58.61442222	-62.48889167
-58.61135278	-62.48779444
-58.60813611	-62.48678889
-58.60497778	-62.48574167
-58.60189722	-62.48465
-58.59873056	-62.48361667
-58.59557778	-62.48256944
-58.5924	-62.48153889
-58.58926389	-62.480475
-58.58614722	-62.47940833
-58.58299167	-62.47836389
-58.57985	-62.47731111
-58.57671111	-62.47626111
-58.57359167	-62.47519722
-58.57042778	-62.47414444
-58.56727222	-62.47309722
-58.56413333	-62.47205556
-58.56099167	-62.47100278
-58.55785833	-62.46994722
-58.55469722	-62.46890556
-58.55158611	-62.46784167
-58.54838611	-62.466825
-58.545225	-62.46578333
-58.54211389	-62.46471389
-58.53891667	-62.46369722
-58.53576667	-62.46263889
-58.53258611	-62.46161389
-58.52945556	-62.46055556
-58.52632778	-62.45949444
-58.52320278	-62.45843889
-58.52005278	-62.45738611
-58.51693056	-62.45632222
-58.51380278	-62.45526389
-58.51065278	-62.45421944
-58.50746111	-62.45319722
-58.50430833	-62.45215833
-58.50118611	-62.45109722
-58.49803056	-62.45005556
-58.49488889	-62.44900556
-58.49176389	-62.44794444
-58.48860833	-62.44689722
-58.485425	-62.44586389
-58.4823	-62.44480278
-58.4792	-62.44373056
-58.47606944	-62.44267222
-58.472925	-62.44162778
-58.46981667	-62.44055556
-58.46669722	-62.43948889
-58.46353889	-62.43845
-58.46038889	-62.43740278
-58.45723333	-62.43636389
-58.45413333	-62.43528889
-58.451	-62.43423333
-58.44783056	-62.43320278
-58.44469167	-62.43215
-58.44154444	-62.43110278
-58.43841944	-62.43004444
-58.43528889	-62.42898611
-58.43213889	-62.42794722
-58.42898056	-62.42690833
-58.425875	-62.42583056
-58.42276944	-62.42476111
-58.41958611	-62.42373889
-58.41641667	-62.4227
-58.41329722	-62.42164167
-58.41018333	-62.420575
-58.40704444	-62.41952778
-58.40386667	-62.4185
-58.40074167	-62.41744167
-58.39762222	-62.41638056
-58.39448056	-62.41533056
-58.39131944	-62.41429444
-58.38820278	-62.41324167
-58.38505556	-62.41218611
-58.38192222	-62.41113333
-58.37880833	-62.41006667
-58.37564444	-62.40902778
-58.37250556	-62.407975
-58.36936944	-62.406925
-58.36624167	-62.40586389
-58.36312778	-62.4048
-58.35998611	-62.40375556
-58.35684722	-62.40270556
-58.3537	-62.40165833
-58.35054444	-62.40062222
-58.347425	-62.39956389
-58.34429167	-62.39851389
-58.34116667	-62.39745
-58.33804167	-62.39638333
-58.33487222	-62.39535833
-58.33173611	-62.39430278
-58.32861944	-62.39324167
-58.32544444	-62.39221111
-58.32228889	-62.391175
-58.31923333	-62.390075
-58.31616111	-62.38898611
-58.31299167	-62.38795833
-58.30982778	-62.38691667
-58.30673889	-62.38583889
-58.30361389	-62.38478056
-58.30046944	-62.38372778
-58.29730278	-62.38269722
-58.29414444	-62.38166389
