-58.37721389	-62.32009722
-58.37498333	-62.32155833
-58.37281944	-62.32304722
-58.37059444	-62.32451667
-58.36840833	-62.32599444
-58.36624444	-62.32748056
-58.36384167	-62.32889167
-58.3616	-62.33035556
-58.35937222	-62.33182222
-58.35718333	-62.33329722
-58.35495556	-62.33476111
-58.35272222	-62.33623333
-58.35051389	-62.3377
-58.34833056	-62.33918611
-58.34612778	-62.34065278
-58.34391389	-62.34212222
-58.34173611	-62.34361944
-58.33956944	-62.34510833
-58.33738889	-62.34658056
-58.3352	-62.34805833
-58.33299167	-62.34953056
-58.33076111	-62.35100278
-58.32855556	-62.352475
-58.32636389	-62.35395556
-58.32416944	-62.35543333
-58.32198333	-62.35691389
-58.31996389	-62.35845
-58.31784167	-62.35995278
-58.31558611	-62.36140556
-58.31331389	-62.36285833
-58.31108333	-62.364325
-58.30886111	-62.36579722
-58.30664444	-62.36726667
