-58.28310833	-62.35756944
-58.28062222	-62.35895278
-58.27833611	-62.36039444
-58.27635278	-62.36195556
-58.274425	-62.363525
-58.27256944	-62.36511944
-58.27074444	-62.36672222
-58.26894722	-62.36833889
-58.267175	-62.36996389
-58.26545556	-62.37159444
-58.26376667	-62.37324444
-58.26191111	-62.37483889
-58.25983889	-62.37635556
-58.25770556	-62.37785278
-58.25562222	-62.37936944
-58.25343611	-62.38085
-58.25121667	-62.38232222
-58.24874444	-62.38370278
-58.24597778	-62.38498333
-58.24306667	-62.38623056
-58.23996111	-62.38739722
-58.23679444	-62.38854444
-58.23365556	-62.38970278
-58.23041389	-62.39081667
-58.22839722	-62.39235833
-58.22621111	-62.39384722
-58.22380278	-62.39526111
-58.22148056	-62.39669722
-58.21943333	-62.39822778
-58.21773889	-62.39986944
