-58.216425	-62.40152778
-58.21558333	-62.40328889
-58.21496667	-62.40506111
-58.21421111	-62.40682222
-58.21353333	-62.40859167
-58.21288056	-62.41036389
-58.21226944	-62.41213333
-58.21172222	-62.41390833
-58.21107778	-62.41568333
-58.21040833	-62.41744444
-58.20980833	-62.41921667
-58.20901111	-62.42097778
-58.20834722	-62.42274722
-58.20776389	-62.42452222
-58.20719167	-62.42629444
-58.20652778	-62.42806111
-58.20592222	-62.42983333
-58.20525	-62.43161111
-58.20459444	-62.43337778
-58.20395556	-62.43514444
-58.20330556	-62.43691944
-58.20265556	-62.43868889
-58.20204722	-62.44046111
-58.20143611	-62.44223056
-58.20077222	-62.44399722
-58.20010278	-62.44576667
-58.19944444	-62.44753611
-58.19881667	-62.44930833
-58.19819167	-62.45108056
-58.19752778	-62.45284444
-58.196875	-62.45461667
-58.19623333	-62.45638333
-58.19558333	-62.45814444
-58.19487778	-62.45991667
