-58.69170556	-62.44833056
-58.68857222	-62.44728333
-58.68548611	-62.44620833
-58.68238889	-62.44512222
-58.67926944	-62.44406667
-58.67610556	-62.443025
-58.67291944	-62.44200556
-58.66974167	-62.44098333
-58.66663056	-62.43990833
-58.66356389	-62.43881667
-58.66044722	-62.43773611
-58.65719444	-62.43676111
-58.653975	-62.43576389
-58.65087222	-62.43468056
-58.647725	-62.43363333
-58.64456111	-62.43259444
-58.6414	-62.43156111
-58.63826944	-62.43050278
-58.63513056	-62.42944722
-58.632	-62.42839722
-58.6289	-62.42732222
-58.62577222	-62.42625833
-58.62258611	-62.42524722
-58.61938333	-62.42424167
-58.61625	-62.42317778
-58.61312222	-62.42212222
-58.60996111	-62.42108333
-58.60685	-62.42001944
-58.60373333	-62.41895556
-58.6006	-62.4179
-58.59743333	-62.41687222
-58.59426944	-62.41582778
-58.59112778	-62.414775
-58.58797778	-62.41373056
-58.58484167	-62.41268333
-58.58170556	-62.41163056
-58.57857778	-62.41057778
-58.57545278	-62.40952222
-58.57234167	-62.40845556
-58.56921667	-62.40739722
-58.56609444	-62.40633056
-58.56292222	-62.40529722
-58.55973333	-62.40428056
-58.55659722	-62.40323056
-58.55345278	-62.40218333
-58.55031111	-62.40113611
-58.54715278	-62.4001
-58.54397222	-62.39907778
-58.54083889	-62.39802778
-58.53772222	-62.39696111
-58.53459722	-62.3959
-58.53145	-62.39485
-58.52831667	-62.39379722
-58.52517778	-62.39274722
-58.52203889	-62.39170278
-58.51892778	-62.39063889
-58.51578333	-62.38958889
-58.51265556	-62.38853611
-58.50951944	-62.38748889
-58.50636944	-62.38644722
-58.50319722	-62.38541944
-58.50007222	-62.38435278
-58.49696111	-62.38328611
-58.49385833	-62.382225
-58.49073333	-62.38116667
-58.487575	-62.38013611
-58.48440278	-62.37910556
-58.48124722	-62.37805
-58.47819167	-62.37696111
-58.47506667	-62.37591111
-58.47188889	-62.37488056
-58.46872778	-62.37383889
-58.46558056	-62.37279444
-58.46245	-62.37174444
-58.459375	-62.37066944
-58.45625556	-62.36961389
-58.45313889	-62.36854444
-58.44998056	-62.36751111
-58.44681944	-62.36648611
-58.44368889	-62.36543056
-58.44056111	-62.36436944
-58.43743056	-62.36332222
-58.43431944	-62.36226111
-58.43118889	-62.36120556
-58.42801111	-62.36018611
-58.4249	-62.35911944
-58.42178889	-62.35806111
-58.41866111	-62.35700556
-58.41550833	-62.35596111
-58.41238333	-62.35491111
-58.40925	-62.35386111
-58.40612778	-62.35279722
-58.40298333	-62.35175833
-58.399875	-62.35068611
-58.39678333	-62.34961667
-58.39366944	-62.34855833
-58.39053333	-62.34750556
-58.38741944	-62.34644722
-58.38428333	-62.34539444
-58.38113889	-62.34435278
-58.37801944	-62.3433
-58.37488056	-62.34224722
-58.37179722	-62.34116667
-58.36866389	-62.34012222
-58.36556111	-62.33904722
-58.36241111	-62.33801944
