-58.28875556	-62.38511944
-58.29184167	-62.38620556
-58.29494444	-62.38727778
-58.29806667	-62.38833333
-58.30121667	-62.389375
-58.30436667	-62.39041667
-58.30748611	-62.391475
-58.31060556	-62.39253611
-58.31375833	-62.39358333
-58.31689444	-62.39462778
-58.32004444	-62.395675
-58.323175	-62.39673056
-58.32624444	-62.39782222
-58.32935	-62.39889444
-58.33249444	-62.39994167
-58.33561389	-62.40100556
-58.33875833	-62.40205
-58.34189722	-62.40309722
-58.34502222	-62.40415833
-58.34814167	-62.40522222
-58.351275	-62.40627778
-58.35441111	-62.40732778
-58.35755	-62.40837222
-58.36065833	-62.40944444
-58.3638	-62.41048889
-58.36693889	-62.41153611
-58.37004722	-62.41261111
-58.37318889	-62.41365556
-58.37630833	-62.41471944
-58.37945833	-62.41575833
-58.38260278	-62.41681111
-58.38575556	-62.41785278
-58.38889444	-62.41889722
-58.39201389	-62.41996667
-58.39514722	-62.421025
-58.39827778	-62.42207778
-58.401425	-62.423125
-58.40459167	-62.42415278
-58.40772778	-62.42521389
-58.41085556	-62.42626667
-58.41398889	-62.42732222
-58.417125	-62.42837778
-58.42029444	-62.42940833
-58.42340556	-62.43048333
-58.426525	-62.43154444
-58.429675	-62.43258333
-58.43285556	-62.43360833
-58.43596667	-62.43467778
-58.43911111	-62.43573056
-58.44224722	-62.43678889
-58.44537222	-62.43785
-58.44850833	-62.43891111
-58.45163056	-62.43997222
-58.45476667	-62.441025
-58.45792222	-62.44206944
-58.46110278	-62.44309167
-58.46423611	-62.44415833
-58.46734722	-62.44521944
-58.47050278	-62.44626667
-58.47365278	-62.44731111
-58.47678333	-62.44837222
-58.47995556	-62.4494
-58.48309444	-62.45045
-58.48621389	-62.45151667
-58.48936944	-62.45255556
-58.49250556	-62.45361111
-58.495625	-62.454675
-58.49876667	-62.45572778
-58.50194167	-62.45675833
-58.50508333	-62.45780833
-58.5082	-62.45887222
-58.51131111	-62.45994722
-58.51446667	-62.46098611
-58.51765833	-62.46200556
-58.52081667	-62.46305278
-58.5239	-62.46413889
-58.52703056	-62.46519167
-58.53015556	-62.46625833
-58.53333056	-62.46728056
-58.53646944	-62.46834167
-58.53965	-62.46936944
-58.54269444	-62.47047778
-58.545875	-62.47150833
-58.54902778	-62.47255833
-58.55222222	-62.47357778
-58.55536944	-62.474625
-58.558425	-62.47572778
-58.56159444	-62.47676389
-58.56477222	-62.47779722
-58.56793056	-62.47884167
-58.57111667	-62.47986389
-58.57423056	-62.48093333
-58.57728333	-62.48204444
-58.58046944	-62.48306944
-58.58371111	-62.48405556
-58.586875	-62.48509444
-58.58990556	-62.48621667
-58.5932	-62.487175
-58.59629444	-62.48826667
-58.59941389	-62.48932222
-58.6026	-62.49035556
-58.60574444	-62.49140556
-58.60894444	-62.49241667
-58.61198889	-62.49354722
-58.61526667	-62.49453611
-58.61839167	-62.49558056
