-58.58444167	-62.517375
-58.58141944	-62.51623889
-58.57820833	-62.515225
-58.575075	-62.51416667
-58.57175833	-62.513225
-58.56870556	-62.51212222
-58.56550833	-62.51109722
-58.56231389	-62.51007222
-58.55918333	-62.50901389
-58.556125	-62.50791111
-58.55281667	-62.50695278
-58.54967778	-62.5059
-58.54661944	-62.50478889
-58.54346389	-62.50374167
-58.54032778	-62.50269444
-58.53721389	-62.50161111
-58.53394722	-62.50063611
-58.53080556	-62.49957222
-58.52777222	-62.49845833
-58.52453611	-62.49747222
-58.52143611	-62.49637778
-58.51833333	-62.49528889
-58.51503333	-62.49434722
-58.51193333	-62.49326389
-58.50877222	-62.49221944
-58.50563611	-62.49116944
-58.50255833	-62.49008333
-58.49939444	-62.48903889
-58.49618333	-62.48802778
-58.49299167	-62.48700556
-58.48989722	-62.485925
-58.48685278	-62.48480556
-58.4837	-62.48375833
-58.48051667	-62.48275278
-58.47728333	-62.48173889
-58.47418611	-62.48066944
-58.47108611	-62.47958056
-58.46793889	-62.47853611
-58.46470833	-62.47753333
-58.46155	-62.4765
-58.45851667	-62.47536944
-58.45539167	-62.47431389
-58.45222778	-62.47326667
-58.449	-62.47226389
-58.44592222	-62.471175
-58.44286111	-62.47007222
-58.43964722	-62.46906389
-58.43645	-62.46804167
-58.43331944	-62.46698611
-58.43019722	-62.46590833
-58.42704722	-62.46486944
-58.42393333	-62.46379444
-58.42085	-62.46271944
-58.41765278	-62.46169444
-58.41446944	-62.46067778
-58.41141667	-62.45957222
-58.40828056	-62.45851111
-58.40509444	-62.45747778
-58.40200278	-62.45639444
-58.39883611	-62.45538056
-58.39559167	-62.45437778
-58.39246667	-62.45331389
-58.3894	-62.45221944
-58.38641389	-62.45106944
-58.38303889	-62.45016389
-58.37994722	-62.44908611
-58.37696111	-62.44793056
-58.3737	-62.44695556
-58.37062222	-62.44586944
-58.36737222	-62.44487778
-58.36428611	-62.44379722
-58.36115278	-62.44273889
-58.35794722	-62.44171944
-58.35496111	-62.44058333
-58.35174722	-62.439575
-58.34853611	-62.43856944
-58.34543333	-62.43751111
-58.34238889	-62.43638889
-58.33928333	-62.43531667
-58.33600278	-62.43435278
-58.33290556	-62.43328056
-58.32983056	-62.43219722
-58.32680278	-62.43108056
-58.32355556	-62.430075
-58.32039167	-62.42904444
-58.31736944	-62.42791389
-58.31417222	-62.42690833
-58.31091389	-62.42593611
-58.30785	-62.42483333
-58.30483611	-62.42370833
-58.30168056	-62.42265556
-58.29858333	-62.421575
-58.29536389	-62.420575
-58.29229444	-62.41948611
-58.28913611	-62.41843611
-58.28598333	-62.4174
-58.28275833	-62.41640556
-58.27976111	-62.41526111
-58.27660556	-62.41421111
-58.27347222	-62.41316944
-58.27029167	-62.41214722
-58.2672	-62.41106389
-58.26404167	-62.410025
-58.26089167	-62.40898056
-58.25774722	-62.407925
-58.25466667	-62.40684722
